Genotype ID,Planting date,# seeds planted,#Final Plants,Exudates collection date,Exudates collection Method,Analysis LC-MS Amino Acids,Analysis GC-MS ,"Plant health notes. Planting/Growth chamber (G) Good (B) Bad. IF EMPTY, NN",Final result.  G(Good) B (Bad),Notes,More notes,Root Weight Taken Date,Number of Plants,Rep1_DIA_STM,Rep1_AREA,Rep1_AVG_DENSITY,Rep1_TD_AVG,Rep1_SKL_DEPTH,Rep1_RTP_COUNT,Rep1_Rootlength (cm),Angle,Number of Plants,Rep2_DIA_STM,Rep2_AREA,Rep2_AVG_DENSITY,Rep2_TD_AVG,Rep2_SKL_DEPTH,Rep2_RTP_COUNT,Rep2_Rootlength (cm),Angle,Dry shoot weight (mg),Root weight (g),Fresh shoot weight (g),Water content (g),Actual Height_I,Actual Height_II,Leaf angle-2_I,Leaf angle-3_I,Leaf angle-2_II,Leaf angle-3_II,Number of Plants          (Blank = 2),Number of leaves_I,Number of Leaves_II,Leaf Area cm^2,"Adjusted contrast 
(Control = Orange)",Leaf Area cm^2 (after adjustment),Number of Plants          (Blank = 2),Leaf Area cm^2/plant,Date AA/OA Data Received,LCMS/GCMS ID,GABA,His,Ile,Leu,Lys,Phe,Pro,Trp,Tyr,Val,FUM,MAL,SUC,CIT,LAC
100,9/21/18,2,2,10/4/18,BG-CaCl2,Complete,Complete,,G,,,10/4/18,2,9.13906,28.738,0.36389,0.028605,19.861,220,19,,2,13.0271,46.0449,0.586317,0.0287539,25.3153,289,24,,N/A,2.89,3.12,#VALUE!,18,18.5,,,,,2,4,3,34.29,,34.29,2,17.145,050119,911,106.9194348,96.07454802,123.6569448,57.97586416,139.6510607,94.21948925,18.02097068,25.88450625,57.55230011,108.1524758,,,,,
176,9/21/18,2,2,10/4/18,BG-CaCl2,Complete,Complete,,G,,,10/4/18,2,13.1783,68.7587,1.98305,0.0280185,24.0534,396,29,,2,13.0452,74.1614,1.10195,0.0265008,24.6801,526,28,,900.9,5.49,9.74,8.8391,44.3,49.9,,,,,2,5,5,124.48,,124.48,2,62.24,050119,914,59.06360881,35.22733427,33.9361186,26.0069036,48.96909533,28.50978073,8.99942953,8.142013048,20.01541104,49.75461725,,,,,
236,9/21/18,2,2,10/4/18,BG-CaCl2,Complete,Complete,,G,,,10/4/18,2,12.9615,43.9583,0.970557,0.0273619,23.469,271,21,,2,14.1421,59.8636,0.938816,0.0264461,22.7321,381,20.5,,1064.3,4.41,11.55,10.4857,34.9,32.8,,,,,2,4,4,73.98,,73.98,2,36.99,050119,915,63.89893824,42.34421407,63.02585893,50.46341806,23.62207018,46.25016035,14.19497648,16.34635896,39.07623181,112.7439525,,,,,
164,9/21/18,1,1,10/4/18,BG-CaCl2,Complete,Complete,,G,,,10/4/18,1,13.7175,73.256,1.72685,0.0273196,24.1296,355,24,,1,,,,,,,,,471.9,2.95,4.82,4.3481,28.1,,,,,,1,5,,48.64,,48.64,1,48.64,050119,916,115.8562878,67.89382342,61.56462566,56.73811072,20.19890742,69.06327825,21.11167544,39.07004721,78.84095725,141.0715141,,,,,
124,9/21/18,2,2,10/4/18,BG-CaCl2,Complete,Complete,,G,,,10/4/18,2,14,45.7246,0.716723,0.0271535,21.9529,224,21.5,,2,13.7175,39.0405,0.313408,0.0288835,17.0745,161,16,,666.8,3.74,7.22,6.5532,20,23.1,,,,,2,4,4,48.33,,48.33,2,24.165,050119,917,59.54109375,34.70035336,53.01319544,32.45989093,60.08185306,34.10113859,9.794637743,9.306633653,26.54145047,66.5833224,,,,,
129,9/21/18,2,2,10/4/18,BG-CaCl2,Complete,Complete,,G,,,10/4/18,2,12.8743,29.3812,0.680849,0.0257599,22.9947,174,20.5,,2,13.8684,48.5134,0.702232,0.0260681,22.622,245,26.5,,N/A,2.72,4.99,#VALUE!,19.6,19.8,,,,,2,4,4,34.88,32.33,34.88,2,17.44,050119,918,125.0924885,70.77910997,89.36668526,47.06684185,105.5596614,70.63807278,16.57261018,23.75434888,47.1359333,75.67434493,,,,,
157,9/21/18,2,2,10/4/18,BG-CaCl2,Complete,Complete,,G,,,10/4/18,2,13.7113,48.8741,0.29047,0.0263583,19.9626,293,16,,2,14.4235,72.4545,0.3112,0.0284671,23.2911,375,21,,1032.2,5.62,10.55,9.5178,26.9,24.5,,,,,2,5,5,76.39,67.98,76.39,2,38.195,050119,920,194.3858302,213.70389,264.5316421,118.5895037,641.1197541,159.8079923,36.75625484,41.03993887,125.1957163,206.5466864,,,,,
166,9/22/18,2,2,10/5/18,BG-CaCl2,Complete,Complete,,G,,,10/5/18,2,14.5602,50.1685,0.772842,0.0254654,21.377,303,20.5,,2,13.5791,40.6492,0.981757,0.0267358,20.3268,201,17,,761.3,5.23,6.76,5.9987,26.5,22.5,,,,,2,6,5,57.53,,57.53,2,28.765,050119,921,100.124977,75.53480591,44.92437882,33.00572809,66.49488329,27.30674778,16.34064575,10.52322716,26.91951354,84.12433382,,,,,
145,9/22/18,2,2,10/5/18,BG-CaCl2,Complete,Complete,,G,,,10/5/18,2,11.861,50.188,0.689182,0.0281648,20.0473,270,15,,2,12,68.8508,0.458205,0.0267467,23.9687,422,23,,549.3,4.03,5.24,4.6907,39.6,25.4,,,,,2,4,4,66.18,,66.18,2,33.09,050119,923,36.11467207,44.76676929,80.73162219,54.58026431,17.02155569,62.76228982,16.3063058,28.14908412,52.25907251,114.7544668,,,,,
174,9/22/18,2,2,10/5/18,BG-CaCl2,Complete,Complete,,G,,,10/5/18,2,15.6205,105.745,0.710018,0.0257906,21.7158,547,22.5,,2,13.2938,76.0964,1.37562,0.0266187,23.9178,513,26,,N/A,7.97,12.15,#VALUE!,26.7,41.6,,,,,2,5,6,96.17,77.11,96.17,2,48.085,050119,924,49.30084209,20.20190003,38.86745295,30.29720575,8.691557946,26.93862683,20.39145664,6.866398497,17.15556982,73.84388275,,,,,
150,9/22/18,2,2,10/5/18,BG-CaCl2,Complete,Complete,,G,,,10/5/18,2,10.2318,23.2162,0.423778,0.0258619,14.8047,159,13.5,,2,11.5623,34.5431,0.592949,0.0260643,18.4381,247,17,,N/A,2.75,4.2,#VALUE!,23.7,22.6,,,,,2,4,4,46.96,,46.96,2,23.48,050119,925,245.8272539,142.0732041,97.75932316,80.30452043,54.74919355,102.2704914,68.72664649,31.89935014,324.7010975,254.2907294,,,,,
148,9/22/18,2,2,10/5/18,BG-CaCl2,Complete,Complete,,G,,,10/5/18,2,16.3925,98.0518,1.48072,0.029174,24.5022,476,26.5,,2,14.2109,75.6976,0.800799,0.0297584,23.74,442,22,,N/A,8.98,17.45,#VALUE!,49.2,37.3,,,,,2,6,5,119.17,,119.17,2,59.585,050119,926,203.4770987,55.52732327,76.73037929,62.13197413,76.80825436,32.38232316,48.307077,21.82143209,50.44884359,195.6768799,,,,,
147,9/22/18,2,2,10/5/18,BG-CaCl2,Complete,Complete,,G,,,10/5/18,2,15.7939,50.4328,1.69053,0.026549,24.6801,387,26,,2,15.3623,88.3256,1.23957,0.0271518,24.714,587,25,,1164.3,6.93,12.49,11.3257,38.8,32.3,,,,,2,4,4,141.73,,141.73,2,70.865,073019,927,136.4563888,60.39524913,42.32266055,25.76701871,80.70056322,26.7629885,28.17578404,11.57838111,13.82032129,2.748097614,,,,,
196,9/22/18,2,2,10/5/18,BG-CaCl2,Complete,Complete,,G,,,10/5/18,2,13.2009,48.6811,0.880126,0.0253722,24.5869,420,24,,2,14.0924,65.5489,0.916886,0.0260022,25.1798,465,24,,822,4.46,6.94,6.118,32.6,20,,,,,2,4,4,57.18,,57.18,2,28.59,050119,928,62.91104774,64.88104546,40.64396787,33.84282471,70.26994691,30.63012223,10.74772635,14.24921328,32.70257733,69.65709169,,,,,
153,9/22/18,2,2,10/5/18,BG-CaCl2,Complete,Complete,,G,,,10/5/18,2,14.1928,74.4312,0.756106,0.0258319,24.2058,490,28,,2,14.2829,66.2217,0.510964,0.0263283,24.1042,542,26,,931.7,5.55,13.03,12.0983,34.3,42.5,,,,,2,5,4,87.25,78.99,87.25,2,43.625,050119,929,104.797958,90.56911397,174.78656,84.48361554,204.3641597,157.3471309,22.49857383,25.8593458,87.8683731,127.9763802,,,,,
155,9/22/18,2,2,10/5/18,BG-CaCl2,Complete,Complete,,G,,,10/5/18,2,14.6641,90.2352,0.634438,0.0287986,25.3322,499,26,,2,14.7583,76.0787,1.9237,0.0280869,23.9348,470,27,,1369.5,7.98,13.25,11.8805,27.9,30.2,,,,,2,5,5,97.2,88.16,97.2,2,48.6,050119,930,130.5243462,100.4843323,229.0452062,144.0021233,64.07457242,181.5813989,58.75743611,30.1405683,98.23286939,317.3440271,,,,,
39,9/22/18,1,1,10/5/18,BG-CaCl2,Complete,Complete,,G,,,10/5/18,1,13.1149,68.2596,0.576289,0.0258603,22.7575,444,24,,1,,,,,,,,,483.4,2.93,4.62,4.1366,24.6,,,,,,1,5,,40.5,,40.5,1,40.5,050119,932,63.97776749,40.77839206,40.16881357,30.70067382,46.59151222,25.2778478,12.22044837,10.2193251,22.85185154,66.38408536,,,,,
99,9/22/18,1,1,10/5/18,BG-CaCl2,Complete,Complete,Bad health,G,,,10/5/18,1,11.3137,60.4309,0.353367,0.026463,24.6886,319,28,,1,,,,,,,,,312.2,2.04,3.33,3.0178,23.8,,,,,,1,5,,43.87,,43.87,1,43.87,050119,933,98.56844411,55.71988563,37.0254683,30.83089482,67.68311682,34.22130481,16.2945297,11.92853509,26.21016267,69.75920391,,,,,
155,10/11/18,2,2,10/24/18,BG-CaCl2,Complete,Complete,,G,,,10/24/18,2,12.1455,42.5415,0.518271,0.0284987,23.2403,281,22.5,,2,11.3137,37.0102,0.425271,0.0288981,23.1386,240,20,,426.9,3.2,4.12,3.6931,22,19.7,,,,,2,4,4,40.26,,40.26,2,20.13,050119,935,130.6618146,153.5972357,186.4545837,104.2037987,37.44891629,162.7748575,35.78842906,41.35149946,127.9311787,157.6842164,,,,,
13,10/11/18,2,2,10/24/18,BG-CaCl2,Complete,Complete,,G,,,10/24/18,2,12.49,142843,1.08857,1.91669,1307.63,257,28,,2,13.2269,70.8018,1.13709,0.0267054,24.9257,389,32,,479.4,3.55,5.05,4.5706,22.2,19.1,,,,,2,4,4,42.82,,42.82,2,21.41,050119,936,101.3356244,45.87261908,63.79064916,37.77774237,73.35315455,54.00253923,9.534049106,17.41977705,44.34566174,69.29846112,,,,,
155,10/11/18,2,2,10/24/18,BG-CaCl2,Complete,Complete,,G,,,10/24/18,2,13.4428,37.4448,0.886395,0.0261031,22.1392,233,28,,2,12.3416,41.3641,0.704749,0.028647,24.8664,191,23.5,,411.1,3.34,4.25,3.8389,19.2,19.9,,,,,2,4,4,44.1,28.69,44.1,2,22.05,050119,938,66.15485891,59.56531914,86.31423803,42.50392092,70.36820208,66.00612229,14.834717,15.28678833,52.31679871,83.32833663,,,,,
57,10/11/18,2,2,10/24/18,BG-CaCl2,Complete,Complete,,G,,,10/24/18,2,11.2748,42.9969,0.863743,0.0294556,24.8749,269,27,,2,11.9838,28.5652,0.78686,0.0289966,23.5282,174,24,,355.3,3.33,3.85,3.4947,20.2,20.8,,,,,2,4,4,50.73,,50.73,2,25.365,073019,939,128.6604735,57.89462259,118.4408511,70.22671641,153.0591412,108.5887237,22.67713394,23.18403229,44.08156003,2.456786002,,,,,
53,10/11/18,2,2,10/24/18,BG-CaCl2,Complete,Complete,,G,,,10/24/18,2,14.529,54.2453,0.928178,0.0262125,24.6462,345,27.5,,2,14.1717,38.2624,0.737161,0.0269244,23.2487,234,28,,663.6,4.15,6.35,5.6864,14.6,16.6,,,,,2,4,5,48.27,,48.27,2,24.135,050119,940,42.78970843,24.34400739,25.89625549,18.24641439,26.00685504,21.41749941,10.16064624,9.056610238,24.11833308,44.68539882,,,,,
53,10/11/18,2,1,10/24/18,BG-CaCl2,Complete,Complete,,G,,,10/24/18,1,15.748,45.8314,1.07014,0.0265697,24.9088,312,24,,1,,,,,,,,,334.3,2.06,3.02,2.6857,16.3,,,,,,1,4,,25.92,,25.92,1,25.92,050319,941,44.08593589,61.8669031,40.55242004,41.31553199,63.96580391,43.86876118,13.35326826,21.90428461,43.72156864,69.5441812,0,0,272.6144982,0,1732.499985
155,10/11/18,2,2,10/24/18,BG-CaCl2,Complete,Complete,,G,,,10/24/18,2,13.8141,48.6793,1.59449,0.0275738,23.9602,269,28.5,,2,12.4321,53.8332,1.08731,0.0314067,24.5869,269,27,,505.1,4.37,5.41,4.9049,25,27.4,,,,,2,4,4,67.32,60.55,67.32,2,33.66,050119,942,62.75332721,52.94832911,36.095522,27.63039246,12.27719469,36.17173462,13.75505224,11.6585206,29.01481481,52.93154914,,,,,
6,10/11/18,2,2,10/24/18,BG-CaCl2,Complete,Complete,,G,,,10/24/18,2,15.3391,65.8406,0.712794,0.0257953,23.5282,478,25,,2,11.1471,34.3249,0.375058,0.0259309,24.7733,229,21.5,,710.4,3.56,6.16,5.4496,25.3,24.2,,,,,2,4,5,60.42,,60.42,2,30.21,073019,943,85.88725648,96.52363598,109.7824164,72.69212241,139.7611812,75.62428969,29.06065786,25.5687514,113.8656271,247.2028601,,,,,
53,10/11/18,2,2,10/24/18,BG-CaCl2,Complete,Complete,,G,,,10/24/18,2,13.0072,44.388,0.774955,0.0276379,24.282,291,29,,2,12.0023,33.3996,1.29573,0.0245171,19.8017,287,19,,581.3,2.99,4.73,4.1487,17.1,16.7,,,,,2,4,4,31.89,21.83,31.89,2,15.945,050319,945,47.25038461,28.84062587,61.26250918,34.50210052,54.5557335,49.76143737,6.476862162,12.38539524,37.56471017,39.11690479,0,21.34889189,333.6475948,0,749.4167616
84,10/12/18,2,2,10/25/18,BG-CaCl2,Complete,Complete,,G,,,10/25/18,2,14.8434,133.113,0.701126,0.0252409,25.3322,884,34,,2,14.1435,94.3034,0.963147,0.0251981,24.426,727,30,,1206,9.16,14.23,13.024,37.6,43.7,,,,,2,5,6,101.4,,101.4,2,50.7,050119,946,44.82517896,34.80694397,42.97217654,30.08396077,20.01314279,36.2228953,11.13331488,17.53856811,30.64264433,82.44401529,,,,,
98,10/12/18,2,2,10/25/18,BG-CaCl2,Complete,Complete,,G,,,10/25/18,2,13.5711,39.5729,0.622301,0.0279311,23.1048,302,27,,2,11.6619,66.3464,0.743779,0.0282988,25.0443,334,25,,621.5,3.94,7.47,6.8485,40.2,33.8,,,,,2,3,4,79.83,,79.83,2,39.915,073019,949,85.72701906,38.2538894,71.04622333,55.73088736,80.74791402,59.73537463,16.28628105,16.41228995,28.07464192,1.950425992,,,,,
153,10/12/18,2,2,10/25/18,BG-CaCl2,Complete,Complete,,G,,,10/25/18,2,14.8629,58.4928,1.11351,0.0256396,22.9777,311,21.5,,2,11.8706,57.7916,1.16941,0.0260649,22.6051,381,21.5,,847.9,5.3,11.43,10.5821,37,36.7,,,,,2,5,5,101.56,,101.56,2,50.78,050119,950,46.01103026,25.16207067,32.43309309,17.93022547,27.94644192,20.53148136,8.744193609,7.021681607,15.58305101,76.39231784,,,,,
28,10/12/18,1,1,10/25/18,BG-CaCl2,Complete,Complete,,G,,,10/25/18,1,11.3137,41.7507,0.696159,0.0264083,24.0195,259,20,,1,,,,,,,,,172.4,1.42,1.84,1.6676,23.3,,,,,,1,4,,23.43,,23.43,1,23.43,050119,951,40.9767445,12.60435331,17.02910694,10.65890312,10.68903684,11.88318257,3.233096582,3.725028893,10.6336295,23.63588749,,,,,
28,10/12/18,1,1,10/25/18,BG-CaCl2,Complete,Complete,,G,,,10/25/18,1,12.4259,39.9234,1.39403,0.0261168,21.5294,239,23,,1,,,,,,,,,244.9,1.61,2.57,2.3251,23.7,,,,,,1,5,,24.41,,24.41,1,24.41,050119,953,35.06193669,23.71310275,27.91784629,21.46908575,7.511536722,23.74004485,6.148395681,5.926867834,20.83455399,35.14404735,,,,,
58,10/12/18,2,2,10/25/18,BG-CaCl2,Complete,Complete,,G,,,10/25/18,2,10.7703,29.2084,0.429441,0.0293834,15.7871,180,14.5,,2,14.5446,28.9683,1.11424,0.0289513,18.1586,192,17.5,,473.7,2.69,4.35,3.8763,22.5,22.5,,,,,2,4,4,50.42,N/A,50.42,2,25.21,050119,954,47.57562453,30.96955116,66.40712691,40.36922108,30.64550462,48.26165496,8.157377644,12.06623287,32.86165284,84.20632634,,,,,
84,10/12/18,2,2,10/25/18,BG-CaCl2,Complete,Complete,,G,,,10/25/18,2,14.8471,104.495,0.876209,0.0247795,24.155,890,31,,2,15.2496,120.541,0.390013,0.0251832,25.3322,833,33,,1296.2,9.11,13.56,12.2638,34.8,45,,,,,2,5,5,104.71,,104.71,2,52.355,050119,955,51.52121417,32.28375605,86.90218034,36.13952059,58.57134683,63.7407961,11.07420074,13.62938454,41.56679419,102.1275959,,,,,
28,10/12/18,1,1,10/25/18,BG-CaCl2,Complete,Complete,,G,,,10/25/18,1,13.1783,61.6827,0.439021,0.0270079,25.1713,364,25.5,,1,,,,,,,,,280,2.62,3.08,2.8,22.6,,,,,,1,5,,31.72,,31.72,1,31.72,050119,956,49.67469659,18.08263144,17.20281449,13.09237818,15.0298992,13.35937539,3.210782096,3.78842071,11.07714359,23.41057565,,,,,
98,10/12/18,2,1,10/25/18,BG-CaCl2,Complete,Complete,,G,,,10/25/18,1,13.1572,68.6764,1.13681,0.0266938,24.1804,482,25.5,,1,,,,,,,,,394.1,2.27,4.79,4.3959,30.9,,,,,,1,4,,48.92,,48.92,1,48.92,050119,957,46.28737278,32.98597927,43.71162817,28.10683992,30.22682532,34.13986348,8.4261068,10.50443568,25.89853505,65.97588921,,,,,
195,10/12/18,2,2,10/25/18,BG-CaCl2,Complete,Complete,,G,,,10/25/18,2,13.5998,50.1697,0.365719,0.0241916,24.4091,292,25,,2,12.9412,68.7635,0.639147,0.0262764,24.2227,405,29.5,,751.5,4.88,9.02,8.2685,33.6,33.1,,,,,2,6,6,96.77,95.84,96.77,2,48.385,050119,958,103.7285706,32.14478164,50.71470325,34.56115923,60.88103594,44.51463206,11.28189354,14.0861853,30.24415076,70.92656695,,,,,
195,10/12/18,2,2,10/25/18,BG-CaCl2,Complete,Complete,,G,,,10/25/18,2,15.0354,80.0855,0.44844,0.0255169,24.6886,552,37.5,,2,14.6767,98.6064,0.827039,0.0254481,24.8749,693,27.5,,1202.4,3.83,14,12.7976,37.9,32.6,,,,,2,5,5,85.16,,85.16,2,42.58,050119,959,50.15616812,33.30315215,51.65919693,30.04524267,36.12474246,34.85859744,8.382673259,9.472058713,26.10407898,63.33685365,,,,,
197,11/22/18,2,2,12/5/18,BG-CaCl2,Complete,Complete,,G,,,12/5/18,2,14.2401,35.4179,0.472234,0.0291207,22.2917,215,22,,2,12.8062,54.6347,1.57553,0.0264219,25.273,370,30,,569.8,3.49,5.6,5.0302,24.5,24.5,,,,,2,6,6,56.43,,56.43,2,28.215,073019,960,124.4200082,10.60279425,18.96858249,15.47003174,14.20986547,11.52627814,11.6417039,3.521095725,9.739276833,69.781624,,,,,
119,11/22/18,2,2,12/5/18,BG-CaCl2,Complete,Complete,,G,,,12/5/18,2,15.8132,40.2504,0.769793,0.026355,22.9608,300,28,,2,13.9766,50.9668,1.32121,0.0263703,25.1629,334,27.5,,756.6,3.82,6.94,6.1834,24.9,20.4,,,,,2,5,5,46.49,,46.49,2,23.245,073019,961,71.57271373,18.43059061,29.62277944,21.96452619,29.41696442,20.52446205,13.29723402,5.236302031,16.26651816,70.10361151,,,,,
58,11/22/18,2,2,12/5/18,BG-CaCl2,Complete,Complete,,G,,,12/5/18,2,10.9545,24.5323,0.593798,0.0292728,20.8773,137,20,,2,10,23.0738,0.395515,0.0287237,16.0582,118,20,,287.7,2.89,2.85,2.5623,19.7,17.4,,,,,2,4,4,35.53,,35.53,2,17.765,073019,962,70.61841088,80.5048198,89.19821336,88.69484863,66.61861236,98.04010478,22.9485453,25.84727811,90.14608608,179.3530797,,,,,
52,11/22/18,2,2,12/5/18,BG-CaCl2,Complete,Complete,FUNGI?,G,,,12/5/18,2,13.8998,50.4418,0.628675,0.0294173,23.1725,279,30,,2,14.1548,50.2204,1.60997,0.028913,23.1895,260,24,,569.8,4.47,6.5,5.9302,27.1,28.8,,,,,2,5,4,54.02,,54.02,2,27.01,073019,963,222.2257685,108.3431498,85.64755829,82.85519572,154.0023153,70.94607919,61.83174485,22.6249384,76.19307424,238.9895847,,,,,
225,11/22/18,2,2,12/5/18,BG-CaCl2,Complete,Complete,,G,,,12/5/18,2,13.8564,54.6519,0.478507,0.0247933,24.9003,463,25,,2,11.1816,47.5642,1.27742,0.0244246,23.181,365,27.5,,815.4,4.15,10.1,9.2846,36.6,31.3,,,,,2,4,4,71.76,,71.76,2,35.88,073019,964,87.5007454,37.98741054,140.9958419,74.72654659,120.858294,101.1462265,23.34389596,13.71703766,36.51632452,7.402695398,,,,,
190,11/22/18,2,2,12/5/18,BG-CaCl2,Complete,Complete,,G,,,12/5/18,2,10.9545,35.5746,0.458564,0.0253502,23.9178,284,23.5,,2,12.3203,43.7631,0.516289,0.0260989,24.155,300,23,,511.3,3.05,4.6,4.0887,24.3,25.7,,,,,2,4,4,50.23,,50.23,2,25.115,073019,965,109.5148752,30.28580632,51.58450893,44.91197439,50.99536937,33.69801527,29.00418553,11.19476005,31.00081226,153.8309731,,,,,
233,11/22/18,2,2,12/5/18,BG-CaCl2,Complete,Complete,,G,,,12/5/18,2,11.3137,31.256,0.916478,0.0250844,23.2233,258,20.5,,2,12.9246,38.9515,0.59386,0.0258266,25.0358,158,29,,563,2.24,5.66,5.097,29.2,29.4,,,,,2,5,5,59.51,,59.51,2,29.755,073019,966,98.20442117,57.56712316,75.95411371,41.83719275,107.5607872,55.41271745,19.53364549,9.897414031,36.0408267,112.9646335,,,,,
237,11/22/18,2,2,12/5/18,BG-CaCl2,Complete,Complete,,G,,,12/5/18,2,13.8579,43.006,0.521813,0.0266647,24.8071,357,25,,2,12.7449,53.8627,1.05987,0.026354,21.7496,449,23.5,,861.8,3.67,8.62,7.7582,39.8,33.7,,,,,2,5,4,57.54,,57.54,2,28.77,073019,967,285.2145735,166.1485079,193.8474764,146.74474,149.3104285,148.7117322,54.38565026,42.31930549,146.7655774,403.9391179,,,,,
172,11/22/18,2,2,12/5/18,BG-CaCl2,Complete,Complete,,G,,,12/5/18,2,14.5964,82.95,1.50986,0.0259399,24.6632,693,33,,2,13.3648,64.4972,1.4816,0.0268169,25.0104,464,21,,904.7,6.28,8.95,8.0453,25.5,25.9,,,,,2,5,5,56.87,,56.87,2,28.435,073019,968,98.04481333,82.8229625,47.08988925,34.30076693,98.08821949,27.22155675,23.26907293,7.069236667,23.14180616,167.7877124,,,,,
64,11/22/18,2,2,12/5/18,BG-CaCl2,Complete,Complete,,G,,,12/5/18,2,13.9102,43.5846,0.502833,0.0257593,20.3268,266,23,,2,12.9908,43.7164,0.668287,0.0270063,24.0703,231,22,,827.7,3.25,7.7,6.8723,29.7,34.2,,,,,2,4,5,59.33,,59.33,2,29.665,073019,969,26.43514804,55.31558739,94.38736339,59.60223189,45.89718116,81.85079672,32.61727914,30.13127075,48.24222745,143.5714918,,,,,
171,11/22/18,2,2,12/5/18,BG-CaCl2,Complete,Complete,,G,,,12/5/18,2,12.9688,51.081,1.34154,0.0258926,25.0866,413,26,,2,14.2829,67.7871,0.260567,0.0258725,24.4684,295,25.5,,865,3.94,7.58,6.715,36.2,36.7,,,,,2,3,4,58.38,,58.38,2,29.19,073019,970,112.1764648,55.13379535,114.7965172,70.84163119,92.41251653,80.36758833,29.63754437,20.43957503,59.37847887,240.8059055,,,,,
180,11/22/18,2,2,12/5/18,BG-CaCl2,Complete,Complete,,G,,,12/5/18,2,12.657,50.2655,0.396132,0.0279738,24.6716,332,23,,2,13.5341,62.9991,0.40744,0.0264246,24.8156,394,25.5,,867.4,4.17,8.27,7.4026,38.5,28.8,,,,,2,4,4,51.7,37.21,51.7,2,25.85,073019,971,155.8131644,67.17216317,81.88140961,61.86721158,77.72985039,62.76455683,44.39984038,19.16658096,60.93073897,176.3819273,,,,,
154,11/22/18,2,2,12/5/18,BG-CaCl2,Complete,Complete,STRESSED,G,,,12/5/18,2,11.6971,19.5224,0.809607,0.0271366,22.3933,159,24,,2,11.0297,26.5665,0.589091,0.02745,23.5706,179,26,,396.2,1.77,3.36,2.9638,24.6,23.5,,,,,2,4,4,44.52,,44.52,2,22.26,073019,982,695.9374469,212.7513812,293.1114633,364.9668474,119.9639516,331.9855383,1596.672981,83.17295117,253.5041791,14.54446149,,,,,
156,11/22/18,2,2,12/5/18,BG-CaCl2,Complete,Complete,STRESSED,G,,,12/5/18,2,10.7831,25.2703,1.04087,0.024003,21.3516,155,23,,2,13.0721,27.5536,0.781599,0.0265541,21.3092,192,22,,459.2,1.99,3.63,3.1708,20.7,22.5,,,,,2,3,4,38.26,,38.26,2,19.13,073019,983,62.7223244,129.8464835,43.32642746,38.86810165,132.4296434,42.88503971,37.13474282,14.08806037,21.75229408,1.244600685,,,,,
95,11/23/18,2,2,12/6/18,BG-CaCl2,Complete,Complete,STRESSED,G,,,12/6/18,2,11.6619,50.2165,0.385928,0.022726,24.4768,482,25,,2,13.2682,37.5595,1.73309,0.0230181,19.8355,394,20.5,,432.7,2.93,3.7,3.2673,28.9,31.7,,,,,2,4,4,39.06,,39.06,2,19.53,073019,974,183.4050789,32.15653046,69.06541824,81.74767268,57.57663761,104.0982125,70.23403474,29.9929282,65.61088424,5.336039952,,,,,
45,11/23/18,2,2,12/6/18,BG-CaCl2,Complete,Complete,,G,,,12/6/18,2,13.7175,44.5523,1.27539,0.0284088,21.233,390,22,,2,12.49,48.701,1.3293,0.0304433,23.7654,233,22.5,,721.2,3.46,6.35,5.6288,25,30.7,,,,,2,4,5,40.32,,40.32,2,20.16,073019,975,414.9142825,26.07298955,36.8427403,36.74396929,40.26450331,56.85732549,135.1544761,14.62870688,50.40691793,133.7302589,,,,,
191,11/23/18,2,2,12/6/18,BG-CaCl2,Complete,Complete,,G,,,12/6/18,2,11.3247,45.1043,0.303512,0.0299161,20.1828,205,21.5,,2,12.43,78.9981,0.61828,0.0301666,24.1211,337,27.5,,525.3,4.98,5.27,4.7447,21.6,25.6,,,,,2,4,4,46.54,,46.54,2,23.27,073019,976,107.5813461,24.0830745,31.25986121,20.34690803,31.42884648,34.74453749,42.76126454,8.021569068,31.08181674,68.77556173,,,,,
101,11/23/18,1,1,12/6/18,BG-CaCl2,Complete,Complete,,G,,,12/6/18,1,14.2829,66.097,0.677017,0.0249472,23.6892,531,24,,1,,,,,,,,,662.1,2.25,5.78,5.1179,30.7,,,,,,1,5,,47.7,,47.7,1,47.7,073019,980,122.6960807,6.759588368,11.39482671,11.20639092,16.09394138,13.76195865,21.85575743,4.860688876,11.40768806,25.97338807,,,,,
74,11/30/18,2,2,12/13/18,BG-CaCl2,Complete,Complete,,G,,,12/13/18,2,13.3648,31.4568,0.402225,0.0221906,23.7315,329,22.5,,2,13.9102,36.0332,0.922287,0.0249033,20.7079,225,19,,525.3,2.64,4.48,3.9547,29,33.7,69,70,77,71,2,5,4,52.74,,52.74,2,26.37,073019,999,87.3085586,13.63303505,33.21210072,28.30686659,19.77161689,28.51691709,18.34990064,7.37680938,17.11602684,75.81631007,,,,,
35,11/30/18,2,2,12/13/18,BG-CaCl2,Complete,Complete,,G,,,12/13/18,2,12.2207,45.8925,0.725871,0.0280513,23.4097,231,24,,2,11.3137,41.0274,0.98601,0.029466,19.5222,168,16.5,,650.2,4.45,6.4,5.7498,22.7,18.7,57,60,55,57,2,5,5,50.19,,50.19,2,25.095,073019,1000,222.597706,86.82040105,61.8470322,46.17444301,56.99155524,60.45673631,44.37792085,23.67221453,41.02581393,127.4213533,,,,,
